timestamp,type,speed,heading,latitude,longitude
2024-09-04 08:48:36.200000,Static,0.0,0.0,32.64542,-16.90841
2024-09-04 08:50:58.183333,Static,0.0,0.0,32.644498,-16.909696
2024-09-04 08:53:20.166666,Static,0.0,0.0,32.643259,-16.906586
2024-09-04 08:55:42.150000,Static,0.0,0.0,32.641528,-16.90583
2024-09-04 08:58:04.133333,Dock,10.1,339.80870328363034,32.641528,-16.90583
2024-09-04 09:04:22.755555,Interpolated,10.1,233.3916582826895,32.63742533333333,-16.912386666666666
2024-09-04 09:10:41.377777,Interpolated,10.1,233.3916582826895,32.633322666666665,-16.918943333333335
2024-09-04 09:17:00.000000,Terrestrial,10.1,212.0,32.62922,-16.9255
2024-09-04 09:19:30.000000,Terrestrial,10.1,249.0,32.62553,-16.93018
2024-09-04 09:22:00.000000,Terrestrial,10.0,256.0,32.62479,-16.93665
2024-09-04 09:24:30.000000,Terrestrial,9.6,257.0,32.62219,-16.94588
2024-09-04 09:27:00.000000,Terrestrial,10.5,256.0,32.61932,-16.95533
2024-09-04 09:29:30.000000,Terrestrial,10.1,243.0,32.61704,-16.96134
2024-09-04 09:32:00.000000,Terrestrial,10.2,253.0,32.61565,-16.97115
2024-09-04 09:34:30.000000,Terrestrial,10.0,258.0,32.61376,-16.98111
2024-09-04 09:37:00.000000,Terrestrial,10.9,265.0,32.61216,-16.99106
2024-09-04 09:39:30.000000,Terrestrial,10.1,261.0,32.61093,-16.99788
2024-09-04 09:42:00.000000,Terrestrial,10.6,264.0,32.61,-17.00618
2024-09-04 09:44:30.000000,Terrestrial,10.1,259.0,32.6088,-17.01607
2024-09-04 09:47:00.000000,Terrestrial,9.9,235.0,32.60756,-17.02251
2024-09-04 09:49:30.000000,Terrestrial,8.9,248.0,32.60672,-17.02914
2024-09-04 09:52:00.000000,Terrestrial,10.9,250.0,32.60437,-17.03531
2024-09-04 09:54:30.000000,Terrestrial,11.0,258.0,32.60244,-17.0452
2024-09-04 09:57:00.000000,Terrestrial,11.9,254.0,32.60018,-17.05333
2024-09-04 09:59:30.000000,Terrestrial,10.7,253.0,32.59797,-17.06334
2024-09-04 10:02:00.000000,Terrestrial,10.6,235.0,32.59517,-17.073
2024-09-04 10:04:30.000000,Terrestrial,10.1,274.0,32.59426,-17.07956
2024-09-04 10:07:00.000000,Terrestrial,11.1,274.0,32.59472,-17.08828
2024-09-04 10:09:30.000000,Terrestrial,11.4,278.0,32.59493,-17.09528
