date,GHI,DHI,DNI,Rain
2025-07-09 19:15:00+00:00,95.31068,71.12737,69.29788,0.0
2025-07-09 19:30:00+00:00,95.31068,71.12737,69.29788,0.0
2025-07-09 19:45:00+00:00,95.31068,71.12737,69.29788,0.0
2025-07-09 20:00:00+00:00,15.788391,11.7639,22.951822,0.0
2025-07-09 20:15:00+00:00,15.788391,11.7639,22.951822,0.0
2025-07-09 20:30:00+00:00,15.788391,11.7639,22.951822,0.0
2025-07-09 20:45:00+00:00,15.788391,11.7639,22.951822,0.0
2025-07-09 21:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 21:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 21:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 21:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 22:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 22:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 22:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 22:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 23:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 23:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 23:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 23:45:00+00:00,0.0,0.0,0.0,0.0
