date,GHI,DHI,DNI,Rain
2025-07-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 00:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 00:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 00:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 01:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 01:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 01:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 01:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 02:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 02:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 02:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 02:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 03:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 03:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 03:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 03:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 04:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 04:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 04:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 04:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 05:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 05:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 05:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 05:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 06:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 06:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 06:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 06:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-10 07:00:00+00:00,70.96867,44.355423,142.21333,0.0
2025-07-10 07:15:00+00:00,70.96867,44.355423,142.21333,0.0
2025-07-10 07:30:00+00:00,70.96867,44.355423,142.21333,0.0
2025-07-10 07:45:00+00:00,70.96867,44.355423,142.21333,0.0
2025-07-10 08:00:00+00:00,246.87146,104.018875,546.4441,0.0
2025-07-10 08:15:00+00:00,246.87146,104.018875,546.4441,0.0
2025-07-10 08:30:00+00:00,246.87146,104.018875,546.4441,0.0
2025-07-10 08:45:00+00:00,246.87146,104.018875,546.4441,0.0
2025-07-10 09:00:00+00:00,470.2005,118.15295,765.2386,0.0
2025-07-10 09:15:00+00:00,470.2005,118.15295,765.2386,0.0
2025-07-10 09:30:00+00:00,470.2005,118.15295,765.2386,0.0
2025-07-10 09:45:00+00:00,470.2005,118.15295,765.2386,0.0
2025-07-10 10:00:00+00:00,666.223,127.382744,840.33,0.0
2025-07-10 10:15:00+00:00,666.223,127.382744,840.33,0.0
2025-07-10 10:30:00+00:00,666.223,127.382744,840.33,0.0
2025-07-10 10:45:00+00:00,666.223,127.382744,840.33,0.0
2025-07-10 11:00:00+00:00,837.7433,123.07054,901.68365,0.0
2025-07-10 11:15:00+00:00,837.7433,123.07054,901.68365,0.0
2025-07-10 11:30:00+00:00,837.7433,123.07054,901.68365,0.0
2025-07-10 11:45:00+00:00,837.7433,123.07054,901.68365,0.0
2025-07-10 12:00:00+00:00,949.442,128.47235,908.30176,0.0
2025-07-10 12:15:00+00:00,949.442,128.47235,908.30176,0.0
2025-07-10 12:30:00+00:00,949.442,128.47235,908.30176,0.0
2025-07-10 12:45:00+00:00,949.442,128.47235,908.30176,0.0
2025-07-10 13:00:00+00:00,999.8863,116.73799,912.91327,0.0
2025-07-10 13:15:00+00:00,999.8863,116.73799,912.91327,0.0
2025-07-10 13:30:00+00:00,999.8863,116.73799,912.91327,0.0
2025-07-10 13:45:00+00:00,999.8863,116.73799,912.91327,0.0
2025-07-10 14:00:00+00:00,971.9672,133.34917,856.6986,0.0
2025-07-10 14:15:00+00:00,971.9672,133.34917,856.6986,0.0
2025-07-10 14:30:00+00:00,971.9672,133.34917,856.6986,0.0
2025-07-10 14:45:00+00:00,971.9672,133.34917,856.6986,0.0
2025-07-10 15:00:00+00:00,880.0803,143.00105,786.1688,0.0
