date,GHI,DHI,DNI,Rain
2025-07-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 00:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 00:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 00:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 01:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 01:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 01:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 01:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 02:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 02:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 02:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 02:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 03:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 03:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 03:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 03:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 04:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 04:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 04:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 04:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 05:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 05:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 05:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 05:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 06:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 06:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 06:30:00+00:00,27.117691,16.948557,81.942795,0.0
2025-07-09 06:45:00+00:00,50.448196,31.045044,197.50734,0.0
2025-07-09 07:00:00+00:00,79.47037,45.072746,252.07463,0.0
2025-07-09 07:15:00+00:00,114.737595,59.07282,297.1949,0.0
2025-07-09 07:30:00+00:00,152.7371,73.04819,334.51218,0.0
2025-07-09 07:45:00+00:00,190.31857,87.00278,357.48856,0.0
2025-07-09 08:00:00+00:00,227.64299,100.93604,373.29587,0.0
2025-07-09 08:15:00+00:00,262.66388,114.84898,379.7172,0.0
2025-07-09 08:30:00+00:00,297.58234,128.74129,385.18497,0.0
2025-07-09 08:45:00+00:00,332.41574,141.56506,392.37488,0.0
2025-07-09 09:00:00+00:00,365.08517,153.33577,397.08655,0.0
2025-07-09 09:15:00+00:00,397.70285,165.10379,401.92603,0.0
2025-07-09 09:30:00+00:00,428.19955,175.83073,405.3691,0.0
2025-07-09 09:45:00+00:00,457.62628,185.52417,409.40143,0.0
2025-07-09 10:00:00+00:00,488.0464,194.19109,416.9736,0.0
2025-07-09 10:15:00+00:00,516.3713,201.83559,423.50525,0.0
2025-07-09 10:30:00+00:00,539.5519,210.50699,422.74475,0.0
2025-07-09 10:45:00+00:00,554.5592,220.19261,412.00494,0.0
2025-07-09 11:00:00+00:00,561.4444,231.90094,391.30344,0.0
2025-07-09 11:15:00+00:00,562.2804,244.60213,365.12698,0.0
2025-07-09 11:30:00+00:00,555.06696,256.26266,333.82864,0.0
2025-07-09 11:45:00+00:00,538.83075,263.8552,299.81158,0.0
2025-07-09 12:00:00+00:00,511.5927,271.43677,256.52472,0.0
2025-07-09 12:15:00+00:00,476.42343,274.9759,211.58467,0.0
2025-07-09 12:30:00+00:00,442.40424,274.49173,174.04059,0.0
2025-07-09 12:45:00+00:00,413.53513,265.9874,151.44963,0.0
2025-07-09 13:00:00+00:00,387.77893,248.49916,142.06592,0.0
2025-07-09 13:15:00+00:00,363.11356,226.0707,139.38159,0.0
2025-07-09 13:30:00+00:00,345.5214,207.71228,140.23235,0.0
2025-07-09 13:45:00+00:00,337.95398,199.38287,141.55962,0.0
2025-07-09 14:00:00+00:00,343.34244,200.03429,147.47534,0.0
2025-07-09 14:15:00+00:00,353.6678,203.65701,156.0476,0.0
2025-07-09 14:30:00+00:00,357.99103,206.2663,160.10709,0.0
2025-07-09 14:45:00+00:00,348.41998,202.91505,156.32312,0.0
2025-07-09 15:00:00+00:00,328.98096,196.59822,145.34184,0.0
2025-07-09 15:15:00+00:00,302.68713,187.33081,129.92703,0.0
2025-07-09 15:30:00+00:00,278.43594,179.06482,115.28656,0.0
2025-07-09 15:45:00+00:00,256.21753,169.83,103.67826,0.0
2025-07-09 16:00:00+00:00,235.04037,162.5696,90.38359,0.0
2025-07-09 16:15:00+00:00,213.92319,153.36046,78.87387,0.0
2025-07-09 16:30:00+00:00,197.73953,144.1648,73.24353,0.0
2025-07-09 16:45:00+00:00,186.44951,134.01059,75.68882,0.0
2025-07-09 17:00:00+00:00,178.06972,120.971275,87.56171,0.0
2025-07-09 17:15:00+00:00,171.5995,107.972725,104.400696,0.0
2025-07-09 17:30:00+00:00,164.12498,96.939316,118.89838,0.0
2025-07-09 17:45:00+00:00,155.64459,89.75823,126.91309,0.0
2025-07-09 18:00:00+00:00,146.15689,84.46729,130.73338,0.0
2025-07-09 18:15:00+00:00,134.71432,79.1329,131.25656,0.0
2025-07-09 18:30:00+00:00,122.268234,72.800934,132.22902,0.0
2025-07-09 18:45:00+00:00,107.89101,64.55018,133.75949,0.0
2025-07-09 19:00:00+00:00,95.24217,57.1453,139.33147,0.0
